t,t_rel,header.stamp,header.frame_id,header.stamp.sec,header.stamp.nanosec,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1756170636.2492397,31.347662574,1756170636.0921078,vicon/world,1756170636,92107835,-0.9845735156712145,0.373210989863916,1.3127571334979953,0.0,0.0,0.0,1.0
1756170636.3022761,31.400699094000004,1756170636.250753,vicon/world,1756170636,250752825,-0.9748840025085943,0.3749858732574478,1.3149874078764578,0.0,0.0,0.0,1.0
1756170636.353175,31.451597948000003,1756170636.3059628,vicon/world,1756170636,305962772,-0.9935247144524839,0.3830725002477937,1.3285750576884574,0.0,0.0,0.0,1.0
1756170636.4413996,31.539822724,1756170636.3919613,vicon/world,1756170636,391961398,-0.9939991186845115,0.37714291681475043,1.3400106869625368,0.0,0.0,0.0,1.0
1756170636.555821,31.654243926000003,1756170636.4921327,vicon/world,1756170636,492132614,-0.9930864720673326,0.37801295159159976,1.3406925769164766,0.0,0.0,0.0,1.0
1756170636.7437806,31.842203824000002,1756170636.5929923,vicon/world,1756170636,592992363,-0.9983960093651536,0.3841929088622531,1.3568279796736065,0.0,0.0,0.0,1.0
1756170636.821312,31.919734878000003,1756170636.744627,vicon/world,1756170636,744627027,-1.0007016329723217,0.38620577403039436,1.3625639020014038,0.0,0.0,0.0,1.0
1756170636.881208,31.979630922000002,1756170636.8214793,vicon/world,1756170636,821479425,-1.0035146645677795,0.38487838175330547,1.3412296058074518,0.0,0.0,0.0,1.0
1756170636.9655511,32.063974188,1756170636.892764,vicon/world,1756170636,892763977,-1.0074223448992055,0.39261380826033987,1.3355651545844043,0.0,0.0,0.0,1.0
1756170637.051592,32.150015117,1756170636.9920354,vicon/world,1756170636,992035400,-1.0158405446103551,0.39266719289471075,1.330210322512765,0.0,0.0,0.0,1.0
1756170637.2467654,32.345188499,1756170637.0921052,vicon/world,1756170637,92105236,-1.021965677397485,0.40052700407566144,1.3300297913018928,0.0,0.0,0.0,1.0
1756170637.3013728,32.399795804,1756170637.2473867,vicon/world,1756170637,247386695,-1.024775853780156,0.4047634690533868,1.329088808954467,0.0,0.0,0.0,1.0
1756170637.3845525,32.482975674,1756170637.303414,vicon/world,1756170637,303414218,-1.0150979324061267,0.39560198274298175,1.3031215782935215,0.0,0.0,0.0,1.0
1756170637.463272,32.561695052000005,1756170637.3926892,vicon/world,1756170637,392689245,-1.0157269699940197,0.3963246327098826,1.3012863372766164,0.0,0.0,0.0,1.0
1756170637.6582704,32.756693434,1756170637.4918861,vicon/world,1756170637,491886025,-1.0251492835563136,0.39532433431521374,1.285932358005659,0.0,0.0,0.0,1.0
